Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_RESPONSE_TO_ABIOTIC_STIMULUS	1192	10	1.093798576329548e-06	9.68604763376166e-05	PTGS2:RYR2:CAMK2G:CCND1:ITPR2:ROCK2:SRC:ITPR1:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_ABIOTIC_STIMULUS
GO_bp	GO_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	17	3	1.2947855020942127e-06	0.00011214131094675273	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT
GO_bp	GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	455	7	1.2968723034658478e-06	0.00011214131094675273	RYR2:CACNA1C:CACNB1:CACNB4:KCNJ6:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT
GO_bp	GO_TRANSMEMBRANE_TRANSPORT	1546	11	1.322696329269182e-06	0.00011279568119091838	RYR2:CACNA1C:ITPR2:PRKCB:CACNB1:CACNB4:KCNJ6:ITPR1:CACNA1D:CAMK2D:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_TRANSMEMBRANE_TRANSPORT
GO_bp	GO_PLATELET_ACTIVATION	152	5	1.335132552872095e-06	0.00011279568119091838	ITPR2:PRKCB:PRKCA:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PLATELET_ACTIVATION
GO_bp	GO_REGULATION_OF_PEPTIDE_SECRETION	464	7	1.4777197289297498e-06	0.00012342318190492797	CACNA1C:ITPR2:PRKCA:SRC:ITPR1:CACNA1D:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PEPTIDE_SECRETION
GO_bp	GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	18	3	1.552412705698595e-06	0.0001280962515302791	PTGS2:MAP2K5:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS
GO_bp	GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	67	4	1.595892913362399e-06	0.0001280962515302791	RYR2:CACNA1C:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
GO_bp	GO_CARDIAC_MUSCLE_CELL_CONTRACTION	67	4	1.595892913362399e-06	0.0001280962515302791	RYR2:CACNA1C:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CARDIAC_MUSCLE_CELL_CONTRACTION
GO_bp	GO_CARDIOVASCULAR_SYSTEM_DEVELOPMENT	689	8	1.6129891658679657e-06	0.0001280962515302791	NPR1:PTGS2:MAP2K1:MAP2K5:PRKCB:PRKCA:ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CARDIOVASCULAR_SYSTEM_DEVELOPMENT
GO_bp	GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1578	11	1.6208097132402662e-06	0.0001280962515302791	PTGS2:CCND1:MAP2K1:MAP2K5:PRKCA:ROCK1:MAP2K2:ROCK2:SRC:ADCY5:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS
GO_bp	GO_REGULATION_OF_TISSUE_REMODELING	68	4	1.6941574732579065e-06	0.00013246869604729376	PRKCA:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_TISSUE_REMODELING
GO_bp	GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	160	5	1.719286301421581e-06	0.00013301846647840654	NPR1:PTGS2:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM
GO_bp	GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	1593	11	1.7799958356014793e-06	0.00013628093116323825	PTGS2:RYR2:CCND1:ITPR2:PRKCB:CACNB1:ROCK1:ROCK2:SRC:ADCY5:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_ENDOGENOUS_STIMULUS
GO_bp	GO_SYNAPTIC_SIGNALING	704	8	1.8949437898230098e-06	0.00014340293661969418	PTGS2:PRKCB:CACNB1:CACNB4:PLCB4:SRC:CACNA1D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SYNAPTIC_SIGNALING
GO_bp	GO_REGULATION_OF_PROTEIN_LOCALIZATION	967	9	1.9120391549292557e-06	0.00014340293661969418	PTGS2:CACNA1C:ITPR2:PRKCA:ROCK2:SRC:ITPR1:CACNA1D:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_LOCALIZATION
GO_bp	GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT	166	5	2.0607571934955014e-06	0.00015144883674745262	RYR2:CACNA1C:ITPR2:ITPR1:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT
GO_bp	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	977	9	2.082105493577355e-06	0.00015144883674745262	NPR1:MAP2K1:MAP2K5:PRKCB:PRKCA:ROCK1:MAP2K2:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION
GO_bp	GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	713	8	2.0835536271103636e-06	0.00015144883674745262	PTGS2:CACNA1C:ITPR2:PRKCA:SRC:ITPR1:CACNA1D:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION
GO_bp	GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1620	11	2.1017389589442404e-06	0.00015144883674745262	PTGS2:CCND1:MAP2K1:MAP2K5:PRKCA:ROCK1:MAP2K2:ROCK2:SRC:ADCY5:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
GO_bp	GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	20	3	2.1651008382006664e-06	0.00015449991418228057	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION
GO_bp	GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	309	6	2.214504020323374e-06	0.00015650581297477691	PRKCB:ROCK1:ROCK2:SRC:ADCY5:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS
GO_bp	GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	317	6	2.567186338587511e-06	0.00017970304370112578	RYR2:CACNA1C:CACNB1:CACNB4:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT
GO_bp	GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	510	7	2.7679136629906783e-06	0.00019192608889605174	MAP2K1:PRKCB:ROCK1:MAP2K2:SRC:CACNA1D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT
GO_bp	GO_REGULATION_OF_HORMONE_LEVELS	511	7	2.8040251052330993e-06	0.00019261293947161944	CAMK2G:CACNA1C:ITPR2:PRKCA:ITPR1:CACNA1D:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_HORMONE_LEVELS
GO_bp	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1683	11	3.06050953679836e-06	0.0002082846768098884	NPR1:PTGS2:RYR2:CCND1:MAP2K1:PRKCB:PRKCA:ROCK1:ROCK2:SRC:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_bp	GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1338	10	3.1275744451880602e-06	0.00021028854223728333	PTGS2:RYR2:ITPR2:PRKCB:CACNB1:ROCK1:ROCK2:SRC:ADCY5:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS
GO_bp	GO_POSITIVE_REGULATION_OF_MAPK_CASCADE	520	7	3.1471754620545805e-06	0.00021028854223728333	MAP2K1:MAP2K5:PRKCA:ROCK1:MAP2K2:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_MAPK_CASCADE
GO_bp	GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	329	6	3.181200140520308e-06	0.0002106470363317501	MAP2K1:MAP2K5:MAP2K2:SRC:ADCY5:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY
GO_bp	GO_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	23	3	3.354874302116682e-06	0.00022016362607640727	ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY
GO_bp	GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	1038	9	3.4321595997189485e-06	0.00022324223945074579	NPR1:PTGS2:MAP2K1:MAP2K5:PRKCB:PRKCA:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_bp	GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	24	3	3.830860611799019e-06	0.0002448419608410677	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION
GO_bp	GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT	24	3	3.830860611799019e-06	0.0002448419608410677	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT
GO_bp	GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	84	4	3.958276770178118e-06	0.00025080460569663074	RYR2:CACNB1:CACNB4:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_bp	GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	25	3	4.34952502833363e-06	0.00027294771955984677	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING
GO_bp	GO_CELLULAR_CHEMICAL_HOMEOSTASIS	788	8	4.382017810620669e-06	0.00027294771955984677	RYR2:CACNA1C:ITPR2:PRKCB:ITPR1:CACNA1D:ADCY5:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_CHEMICAL_HOMEOSTASIS
GO_bp	GO_CELLULAR_RESPONSE_TO_DRUG	350	6	4.54196548249385e-06	0.0002805331621540319	PTGS2:RYR2:ITPR2:ROCK2:SRC:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_DRUG
GO_bp	GO_POSITIVE_REGULATION_OF_SIGNALING	1772	11	5.068768487677521e-06	0.0003104620698702481	NPR1:PTGS2:MAP2K1:MAP2K5:PRKCB:PRKCA:ROCK1:MAP2K2:ROCK2:SRC:CACNA1D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_SIGNALING
GO_bp	GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	562	7	5.250444245862792e-06	0.0003189319438602605	CCND1:MAP2K1:MAP2K5:MAP2K2:SRC:ADCY5:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY
GO_bp	GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	91	4	5.4494641924423585e-06	0.00032830788372501093	PRKCB:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GO_bp	GO_BLOOD_VESSEL_MORPHOGENESIS	571	7	5.8277039409434325e-06	0.0003482408452514978	NPR1:PTGS2:MAP2K5:PRKCB:PRKCA:ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_BLOOD_VESSEL_MORPHOGENESIS
GO_bp	GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	28	3	6.179344325268385e-06	0.00036627565153808574	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
GO_bp	GO_REGULATION_OF_HEART_RATE	95	4	6.4685000810455684e-06	0.00038034780476547936	RYR2:CACNA1C:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_HEART_RATE
GO_bp	GO_RESPONSE_TO_OXYGEN_LEVELS	375	6	6.7454028793675265e-06	0.00039348183462977235	PTGS2:RYR2:ITPR2:ROCK2:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_OXYGEN_LEVELS
GO_bp	GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	29	3	6.886447257861113e-06	0.00039854635704944237	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING
GO_bp	GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	213	5	6.974748253312712e-06	0.0004005031223581909	PTGS2:MAP2K5:PRKCA:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION
GO_bp	GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING	30	3	7.645060071929309e-06	0.0004322399348360032	PRKCA:ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING
GO_bp	GO_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	30	3	7.645060071929309e-06	0.0004322399348360032	RYR2:CACNA1C:CACNA1D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION
GO_bp	GO_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT	4	2	9.673863181488276e-06	0.0005386582907874153	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT
GO_bp	GO_NEGATIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	4	2	9.673863181488276e-06	0.0005386582907874153	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY
GO_bp	GO_RESPONSE_TO_FLUID_SHEAR_STRESS	33	3	1.024740320151006e-05	0.0005620777129186489	PTGS2:MAP2K5:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_FLUID_SHEAR_STRESS
GO_bp	GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	33	3	1.024740320151006e-05	0.0005620777129186489	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM
GO_bp	GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	636	7	1.1785651272353372e-05	0.0006416632359392391	CCND1:MAP2K1:MAP2K5:MAP2K2:SRC:ADCY5:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY
GO_bp	GO_REGULATION_OF_MEMBRANE_POTENTIAL	419	6	1.269456422577362e-05	0.0006860665224958537	RYR2:CACNA1C:CACNB4:SRC:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_MEMBRANE_POTENTIAL
GO_bp	GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	114	4	1.3335361343141835e-05	0.0007124109331640552	PRKCB:ROCK1:CACNA1D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE
GO_bp	GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	36	3	1.3375878745121036e-05	0.0007124109331640552	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT
GO_bp	GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	116	4	1.428438626139495e-05	0.0007553254605845532	NPR1:MAP2K5:ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT
GO_bp	GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	37	3	1.4543648121654589e-05	0.0007635415263868659	CACNA1C:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION
GO_bp	GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	432	6	1.5096640358106755e-05	0.0007869525293055648	PTGS2:PRKCB:PLCB4:SRC:CACNA1D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING
GO_bp	GO_NEGATIVE_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY	5	2	1.6110280202777884e-05	0.0008280458705623598	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY
GO_bp	GO_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	5	2	1.6110280202777884e-05	0.0008280458705623598	PTGS2:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION
GO_bp	GO_CELLULAR_HOMEOSTASIS	952	8	1.7521354981625e-05	0.0008938561179930367	RYR2:CACNA1C:ITPR2:PRKCB:ITPR1:CACNA1D:ADCY5:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_HOMEOSTASIS
GO_bp	GO_REGULATION_OF_TRANSPORTER_ACTIVITY	258	5	1.7633896205304804e-05	0.0008938561179930367	RYR2:CACNB1:CACNB4:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_TRANSPORTER_ACTIVITY
GO_bp	GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS	40	3	1.8445651758815846e-05	0.0009285995919677839	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS
GO_bp	GO_RESPONSE_TO_HORMONE	961	8	1.8758797240128673e-05	0.0009379398620064336	PTGS2:CCND1:PRKCB:ROCK1:ROCK2:SRC:ADCY5:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_HORMONE
GO_bp	GO_ACTION_POTENTIAL	126	4	1.9794272014965735e-05	0.0009830263466891766	RYR2:CACNA1C:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ACTION_POTENTIAL
GO_bp	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	694	7	2.07412396160138e-05	0.0010231416857563855	PTGS2:CAMK2G:MAP2K1:MAP2K2:ROCK2:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS
GO_bp	GO_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT	42	3	2.1396141416451056e-05	0.0010484109294061018	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT
GO_bp	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1302	9	2.1607514879041426e-05	0.0010517565189467183	NPR1:PRKCA:ROCK1:ROCK2:PLCB4:SRC:CACNA1D:ADCY5:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GO_bp	GO_CELLULAR_RESPONSE_TO_HEAT	130	4	2.2385291868432583e-05	0.0010824466791643386	PTGS2:CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_HEAT
GO_bp	GO_CARDIAC_MUSCLE_CONTRACTION	132	4	2.3770384099153495e-05	0.0011419106086848249	RYR2:CACNA1C:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CARDIAC_MUSCLE_CONTRACTION
GO_bp	GO_TISSUE_MIGRATION	280	5	2.6125789080566338e-05	0.0012469126606633935	PTGS2:MAP2K5:PRKCA:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_TISSUE_MIGRATION
GO_bp	GO_REGULATION_OF_TUBE_SIZE	136	4	2.672826726024892e-05	0.0012606149442345046	NPR1:PTGS2:ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_TUBE_SIZE
GO_bp	GO_REGULATION_OF_MAPK_CASCADE	722	7	2.6755909020487444e-05	0.0012606149442345046	MAP2K1:MAP2K5:PRKCA:ROCK1:MAP2K2:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_MAPK_CASCADE
GO_bp	GO_ACTIN_FILAMENT_BASED_PROCESS	724	7	2.7235634038819605e-05	0.0012750440139192617	RYR2:CACNA1C:ROCK1:ROCK2:SRC:CACNA1D:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ACTIN_FILAMENT_BASED_PROCESS
GO_bp	GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	138	4	2.8304526673537277e-05	0.0013166979180411328	PTGS2:PRKCA:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION
GO_bp	GO_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	495	6	3.25180424194764e-05	0.0015031925269380602	CCND1:MAP2K1:MAP2K5:MAP2K2:SRC:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
GO_bp	GO_HISTONE_THREONINE_PHOSPHORYLATION	7	2	3.377779215720211e-05	0.0015420296419592268	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_HISTONE_THREONINE_PHOSPHORYLATION
GO_bp	GO_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY	7	2	3.377779215720211e-05	0.0015420296419592268	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY
GO_bp	GO_REGULATION_OF_ACTION_POTENTIAL	49	3	3.41330798895267e-05	0.001548630476469267	RYR2:CACNA1C:CAMK2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ACTION_POTENTIAL
GO_bp	GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	50	3	3.6280722832023564e-05	0.0016359712442660932	RYR2:CACNA1C:CACNA1D	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION
GO_bp	GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	1061	8	3.82823584567344e-05	0.0017157032601036453	NPR1:PTGS2:MAP2K1:MAP2K5:PRKCB:PRKCA:ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS
GO_bp	GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	152	4	4.132135401037066e-05	0.0018406784968256022	PTGS2:MAP2K5:PRKCA:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
GO_bp	GO_REGULATION_OF_RESPONSE_TO_STRESS	1420	9	4.3080719907966615e-05	0.0019074897067684012	PTGS2:CAMK2G:MAP2K1:PRKCA:MAP2K2:ROCK2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_RESPONSE_TO_STRESS
GO_bp	GO_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	8	2	4.500123808152216e-05	0.0019805934125699874	PTGS2:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_FIBROBLAST_GROWTH_FACTOR_PRODUCTION
GO_bp	GO_TISSUE_REMODELING	156	4	4.573287959738465e-05	0.0020008134823855783	PRKCA:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_TISSUE_REMODELING
