Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	25	3	6.309087860349646e-06	0.0005869847566274671	CALM1:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING
GO_bp	GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	1586	11	6.9647560222519615e-06	0.0006234400352921476	PRKAA2:PRKACB:KRAS:CALM1:EEF2:PRKACA:MAPK1:RHOA:PRKAA1:GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_ENDOGENOUS_STIMULUS
GO_bp	GO_NUCLEAR_TRANSPORT	332	6	7.102488911992847e-06	0.0006234400352921476	PRKAG1:PPP1CC:PRKACA:MAPK1:CAMK1:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_TRANSPORT
GO_bp	GO_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	26	3	7.1250289747674015e-06	0.0006234400352921476	CALM1:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY
GO_bp	GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK	26	3	7.1250289747674015e-06	0.0006234400352921476	PPP1CC:PPP1CB:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK
GO_bp	GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	26	3	7.1250289747674015e-06	0.0006234400352921476	PPP3CB:CALM1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING
GO_bp	GO_CIRCADIAN_RHYTHM	195	5	8.465965451766353e-06	0.0007320570125939141	PRKAA2:PPP1CC:PPP1CB:PRKAA1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CIRCADIAN_RHYTHM
GO_bp	GO_MUSCLE_CONTRACTION	346	6	8.990797814785492e-06	0.0007683995806822484	CALM1:EEF2:PRKACA:CALM2:MYL9:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MUSCLE_CONTRACTION
GO_bp	GO_RESPONSE_TO_INORGANIC_SUBSTANCE	541	7	9.789218527487403e-06	0.000824523173555046	PRKAA2:CALM1:EEF2:CALM2:MAPK1:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_INORGANIC_SUBSTANCE
GO_bp	GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	29	3	9.984022101550897e-06	0.000824523173555046	CALM1:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING
GO_bp	GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	29	3	9.984022101550897e-06	0.000824523173555046	CALM1:CALM2:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION
GO_bp	GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	95	4	1.0638050700220171e-05	0.0008687741405179807	CALM1:PRKACA:CALM2:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING
GO_bp	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	205	5	1.0789738649406086e-05	0.0008714788909135685	HRAS:PRKACA:MAPK1:CAMK1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT
GO_bp	GO_CELLULAR_CHEMICAL_HOMEOSTASIS	786	8	1.1660237458236746e-05	0.0009315515795439139	PRKAA2:PPP3CB:CALM1:PRKACA:CALM2:MAPK1:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_CHEMICAL_HOMEOSTASIS
GO_bp	GO_RESPONSE_TO_METAL_ION	363	6	1.1812224996024224e-05	0.0009335468142019144	PRKAA2:CALM1:CALM2:MAPK1:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_METAL_ION
GO_bp	GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	33	3	1.4849429490330043e-05	0.0011610990080204873	CALM1:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM
GO_bp	GO_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	105	4	1.5813945552078176e-05	0.0012234999979765747	PPP1CC:PRKACA:MAPK1:CAMK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT
GO_bp	GO_POSITIVE_REGULATION_OF_SIGNALING	1759	11	1.8759574224599183e-05	0.001436279901570875	PPP3CB:HRAS:KRAS:CALM1:CALM2:PPP3R1:MAPK1:RHOA:PPP3CA:PRKAA1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_SIGNALING
GO_bp	GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	36	3	1.937570615118389e-05	0.0014681591774350679	CALM1:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT
GO_bp	GO_MUSCLE_STRUCTURE_DEVELOPMENT	605	7	2.0196999788219564e-05	0.0014683839412882053	KRAS:EEF2:MAPK1:CAMK1:RHOA:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MUSCLE_STRUCTURE_DEVELOPMENT
GO_bp	GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	234	5	2.0432500832478e-05	0.0014683839412882053	HRAS:PRKACA:MAPK1:CAMK1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT
GO_bp	GO_CARBOHYDRATE_HOMEOSTASIS	234	5	2.0432500832478e-05	0.0014683839412882053	PRKAA2:PPP3CB:PRKACA:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CARBOHYDRATE_HOMEOSTASIS
GO_bp	GO_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	5	2	2.0577353190841516e-05	0.0014683839412882053	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
GO_bp	GO_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION	5	2	2.0577353190841516e-05	0.0014683839412882053	PRKAA2:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION
GO_bp	GO_MODULATION_OF_SIGNAL_TRANSDUCTION_IN_OTHER_ORGANISM	5	2	2.0577353190841516e-05	0.0014683839412882053	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MODULATION_OF_SIGNAL_TRANSDUCTION_IN_OTHER_ORGANISM
GO_bp	GO_CHEMICAL_HOMEOSTASIS	1140	9	2.2479918393996543e-05	0.0015887250018834095	PRKAA2:PRKACB:PPP3CB:CALM1:PRKACA:CALM2:MAPK1:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHEMICAL_HOMEOSTASIS
GO_bp	GO_CELL_CYCLE_ARREST	240	5	2.3075341050510568e-05	0.0016152738735357398	PRKAA2:HRAS:PRKAG1:PRKACA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_CYCLE_ARREST
GO_bp	GO_PEPTIDYL_THREONINE_MODIFICATION	116	4	2.3427380966923306e-05	0.0016244457557253423	CALM1:PRKACA:CALM2:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PEPTIDYL_THREONINE_MODIFICATION
GO_bp	GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1164	9	2.6532516267495743e-05	0.001817517336611295	CAMK1D:HRAS:PPP3R1:MAPK1:CAMK1:RHOA:PPP3CA:PRKAA1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION
GO_bp	GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	40	3	2.670637719102311e-05	0.001817517336611295	PRKAA2:CAMK1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION
GO_bp	GO_RESPONSE_TO_LIPID	897	8	3.0301851070408412e-05	0.002032444307670752	PRKAA2:KRAS:CALM1:EEF2:MAPK1:RHOA:PRKAA1:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_LIPID
GO_bp	GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	6	2	3.08380834897632e-05	0.002032444307670752	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING
GO_bp	GO_RESPONSE_TO_ISOLATION_STRESS	6	2	3.08380834897632e-05	0.002032444307670752	HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_ISOLATION_STRESS
GO_bp	GO_SUBSTANTIA_NIGRA_DEVELOPMENT	42	3	3.097057992641146e-05	0.002032444307670752	CALM1:CALM2:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SUBSTANTIA_NIGRA_DEVELOPMENT
GO_bp	GO_CELLULAR_MACROMOLECULE_LOCALIZATION	1857	11	3.1295296021779725e-05	0.0020355789890272656	PRKAA2:HRAS:CALM1:PRKACA:PPP3R1:MAPK1:CAMK1:PPP3CA:PRKAA1:GNAI1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_MACROMOLECULE_LOCALIZATION
GO_bp	GO_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	43	3	3.326078732877732e-05	0.0021257981466653326	CALM1:CALM2:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING
GO_bp	GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	43	3	3.326078732877732e-05	0.0021257981466653326	CALM1:CALM2:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION
GO_bp	GO_GLIOGENESIS	271	5	4.125641991949757e-05	0.0026140921242095443	KRAS:PPP1CC:EEF2:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_GLIOGENESIS
GO_bp	GO_CELLULAR_HOMEOSTASIS	950	8	4.566623040360875e-05	0.002868776012534396	PRKAA2:PPP3CB:CALM1:PRKACA:CALM2:MAPK1:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_HOMEOSTASIS
GO_bp	GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING	48	3	4.638757013621559e-05	0.00287712587899305	CALM1:CALM2:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING
GO_bp	GO_RHYTHMIC_PROCESS	278	5	4.6582038040839856e-05	0.00287712587899305	PRKAA2:PPP1CC:PPP1CB:PRKAA1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RHYTHMIC_PROCESS
GO_bp	GO_REGULATION_OF_DENDRITE_DEVELOPMENT	140	4	4.8962547500677746e-05	0.002998956034416512	CAMK1D:CAMK1:RHOA:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_DENDRITE_DEVELOPMENT
GO_bp	GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	141	4	5.034155079155464e-05	0.0030579371761812117	CALM1:PPP3R1:PRKAA1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION
GO_bp	GO_SYNAPTIC_SIGNALING	701	7	5.179185038377097e-05	0.0031202467239403	PPP3CB:HRAS:KRAS:CALM1:PRKACA:MAPK1:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SYNAPTIC_SIGNALING
GO_bp	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	971	8	5.334300019952755e-05	0.00318756952411811	HRAS:KRAS:CALM1:CALM2:MAPK1:RHOA:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION
GO_bp	GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	8	2	5.7460242924676836e-05	0.0033786622839709975	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING
GO_bp	GO_POSITIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	8	2	5.7460242924676836e-05	0.0033786622839709975	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY
GO_bp	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	993	8	6.25189500971462e-05	0.0036469387556668613	PRKACB:NRAS:CAMK1D:HRAS:KRAS:PRKACA:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
GO_bp	GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	54	3	6.613426723981002e-05	0.003797553626660966	CALM1:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION
GO_bp	GO_PRESYNAPTIC_ENDOCYTOSIS	54	3	6.613426723981002e-05	0.003797553626660966	PPP3CB:CALM1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PRESYNAPTIC_ENDOCYTOSIS
GO_bp	GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	300	5	6.685654315198755e-05	0.0038092681563341745	PRKACB:NRAS:HRAS:KRAS:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE
GO_bp	GO_CELL_ACTIVATION	1315	9	6.928543633142573e-05	0.003917291977199839	NRAS:PPP3CB:EEF2:MYL9:MAPK1:RHOA:PPP3CA:CAMK4:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_ACTIVATION
GO_bp	GO_AGING	304	5	7.117861809993838e-05	0.003963914953356032	HRAS:KRAS:EEF2:MAPK1:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_AGING
GO_bp	GO_RESPONSE_TO_TOXIC_SUBSTANCE	500	6	7.118867671333281e-05	0.003963914953356032	CALM1:EEF2:MAPK1:RHOA:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_TOXIC_SUBSTANCE
GO_bp	GO_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	9	2	7.381058098754002e-05	0.00401857607598829	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
GO_bp	GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	9	2	7.381058098754002e-05	0.00401857607598829	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION
GO_bp	GO_REGULATION_OF_TUBULIN_DEACETYLATION	9	2	7.381058098754002e-05	0.00401857607598829	PRKAA2:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_TUBULIN_DEACETYLATION
GO_bp	GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	57	3	7.77864094956401e-05	0.0042038978661246675	PPP3R1:PRKAA1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION
GO_bp	GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION	509	6	7.856518381407548e-05	0.0042149934382004	PRKAA2:HRAS:MAPK1:RHOA:PRKAA1:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION
GO_bp	GO_HEAD_DEVELOPMENT	757	7	8.413910261705281e-05	0.004481321769821291	KRAS:CALM1:CALM2:MAPK1:RHOA:PPP3CA:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_HEAD_DEVELOPMENT
GO_bp	GO_REGULATION_OF_MACROAUTOPHAGY	165	4	9.27369808725941e-05	0.004903718053335012	PRKAA2:PRKAG1:PRKACA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_MACROAUTOPHAGY
GO_bp	GO_STRIATED_MUSCLE_CONTRACTION	166	4	9.493144046388965e-05	0.004932985446312002	CALM1:EEF2:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_STRIATED_MUSCLE_CONTRACTION
GO_bp	GO_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	61	3	9.53039365137829e-05	0.004932985446312002	PRKACA:MAPK1:CAMK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT
GO_bp	GO_NEURAL_NUCLEUS_DEVELOPMENT	61	3	9.53039365137829e-05	0.004932985446312002	CALM1:CALM2:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEURAL_NUCLEUS_DEVELOPMENT
GO_bp	GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	167	4	9.716346234477033e-05	0.004994066071566866	EEF2:RHOA:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT
GO_bp	GO_ENDOCYTOSIS	533	6	0.00010126620751791773	0.005168796008727051	PPP3CB:HRAS:CALM1:MAPK1:PPP3CA:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ENDOCYTOSIS
GO_bp	GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	541	6	0.00010990010916415341	0.005552561332562533	CALM1:PPP3R1:MAPK1:PPP3CA:PRKAA1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE
GO_bp	GO_COAGULATION	335	5	0.00011245711890832924	0.005552561332562533	PRKACB:PRKACA:MYL9:MAPK1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_COAGULATION
GO_bp	GO_TUBULIN_DEACETYLATION	11	2	0.00011256212769412482	0.005552561332562533	PRKAA2:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_TUBULIN_DEACETYLATION
GO_bp	GO_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	11	2	0.00011256212769412482	0.005552561332562533	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY
GO_bp	GO_HISTONE_SERINE_PHOSPHORYLATION	11	2	0.00011256212769412482	0.005552561332562533	PRKAA2:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_HISTONE_SERINE_PHOSPHORYLATION
GO_bp	GO_CARBOHYDRATE_METABOLIC_PROCESS	547	6	0.00011675339446060571	0.0057209163285696805	PRKAA2:PRKAG1:PPP1CC:CALM1:PPP1CB:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CARBOHYDRATE_METABOLIC_PROCESS
GO_bp	GO_REGULATION_OF_CELL_DIFFERENTIATION	1762	10	0.00011837482656301634	0.005761953478398477	CAMK1D:KRAS:PPP1CC:PRKACA:MYL9:MAPK1:CAMK1:RHOA:PPP3CA:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_DIFFERENTIATION
GO_bp	GO_SYNAPTIC_VESICLE_RECYCLING	66	3	0.00012058401339870518	0.005830871700529494	PPP3CB:CALM1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SYNAPTIC_VESICLE_RECYCLING
GO_bp	GO_REGULATION_OF_SYNAPTIC_PLASTICITY	180	4	0.0001297782899568624	0.0062344472626335865	PPP3CB:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_SYNAPTIC_PLASTICITY
GO_bp	GO_REGULATION_OF_CARDIAC_CONDUCTION	68	3	0.00013180445335802326	0.006290667092087474	CALM1:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CARDIAC_CONDUCTION
GO_bp	GO_INTRACELLULAR_TRANSPORT	1787	10	0.00013323549988125604	0.0063179414459821415	PRKAA2:HRAS:PRKAG1:PPP1CC:CALM1:PRKACA:MAPK1:CAMK1:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTRACELLULAR_TRANSPORT
GO_bp	GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	12	2	0.00013495231044840738	0.0063583300115115015	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING
GO_bp	GO_ACTIVATION_OF_IMMUNE_RESPONSE	563	6	0.00013670878186437818	0.006400060807026622	PRKACB:NRAS:HRAS:KRAS:PRKACA:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ACTIVATION_OF_IMMUNE_RESPONSE
GO_bp	GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	70	3	0.00014368402481013497	0.006684035331357544	HRAS:RHOA:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY
GO_bp	GO_REGULATION_OF_SYSTEM_PROCESS	569	6	0.00014485691835587486	0.006696216037205536	CALM1:PRKACA:CALM2:MYL9:RHOA:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_SYSTEM_PROCESS
GO_bp	GO_REGULATION_OF_PROTEIN_ACETYLATION	71	3	0.00014987629230201946	0.0067999428914805125	PRKAA2:CAMK1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_ACETYLATION
GO_bp	GO_GLUCAN_METABOLIC_PROCESS	71	3	0.00014987629230201946	0.0067999428914805125	PPP1CC:CALM1:PPP1CB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_GLUCAN_METABOLIC_PROCESS
GO_bp	GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	71	3	0.00014987629230201946	0.0067999428914805125	PPP3R1:PRKAA1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION
GO_bp	GO_DETECTION_OF_CALCIUM_ION	13	2	0.00015934476692940682	0.007185178140681842	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DETECTION_OF_CALCIUM_ION
GO_bp	GO_REGULATION_OF_ENDOCYTOSIS	192	4	0.0001663419810593444	0.007454960736501107	PPP3CB:CALM1:PPP3CA:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ENDOCYTOSIS
GO_bp	GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	193	4	0.00016969202388594632	0.007559008336737609	PRKAA2:PRKAG1:PPP1CB:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS
GO_bp	GO_CELL_DIVISION	589	6	0.00017485128193324122	0.0077235501666333235	PPP1CC:CALM1:PPP1CB:CALM2:RHOA:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_DIVISION
GO_bp	GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	75	3	0.00017637762583696834	0.0077235501666333235	CALM1:PRKACA:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION
GO_bp	GO_RESPONSE_TO_KETONE	195	4	0.0001765382895230474	0.0077235501666333235	PRKAA2:CALM1:PRKAA1:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_KETONE
GO_bp	GO_HOMEOSTATIC_PROCESS	1854	10	0.00018116242160892346	0.007878957389500518	PRKAA2:PRKACB:PPP3CB:KRAS:CALM1:PRKACA:CALM2:MAPK1:PPP3CA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_HOMEOSTATIC_PROCESS
GO_bp	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE	595	6	0.00018475082567837595	0.007891011459144923	PRKAA2:PRKACB:HRAS:PRKAG1:PRKACA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_CELL_CYCLE
