Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_CHEMICAL_HOMEOSTASIS	1143	28	8.475696932395091e-13	1.1980071625596907e-10	PLCB3:ADCY6:CACNB3:ADCY4:RYR3:PLCB2:ADCY9:MAPK3:ADCY7:KCNJ2:RYR1:CALM3:ADCY3:OXT:PLCB1:TRPM2:OXTR:RAF1:GNAI2:CD38:ADCY2:ITPR3:ADCY1:EGFR:CACNA2D1:PIK3CG:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHEMICAL_HOMEOSTASIS
GO_bp	GO_RECEPTOR_DIFFUSION_TRAPPING	9	6	1.0807483389833296e-12	1.4987736399108437e-10	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RECEPTOR_DIFFUSION_TRAPPING
GO_bp	GO_IMPORT_INTO_CELL	675	22	1.571130682556464e-12	2.138483429035187e-10	KCNJ9:RGS2:KCNJ5:EEF2K:CACNG3:MAPK3:KCNJ12:CACNG5:CACNG4:KCNJ2:ACTG1:CALM3:KCNJ14:CACNG7:CACNG8:KCNJ3:TRPM2:CACNG2:KCNJ4:ACTB:CACNA2D1:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_IMPORT_INTO_CELL
GO_bp	GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1089	27	1.8220740372757917e-12	2.434953486177649e-10	JUN:ADCY6:ADCY4:NFATC4:FOS:RYR3:ADCY9:EEF2K:MAPK3:ADCY7:MAPK7:ADCY3:PLCB1:TRPM2:RAF1:GNAI2:ADCY2:MEF2C:ACTB:ADCY1:EGFR:CACNA2D1:PIK3CG:NOS3:ADCY8:PRKACG:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND
GO_bp	GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	33	8	3.5230400754532133e-12	4.6239900990323425e-10	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2:OXTR:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC
GO_bp	GO_RENAL_SYSTEM_PROCESS	114	11	1.0956822244649853e-11	1.4128533947048494e-09	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:OXT:GNAI2:ADCY2:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RENAL_SYSTEM_PROCESS
GO_bp	GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1380	29	1.3110463152624204e-11	1.6614121408928947e-09	JUN:GNAI3:RGS2:PPP1R12B:ADCY6:PPP1R12A:ADCY4:PLCB2:ADCY9:MAPK3:ADCY7:GNAO1:PIK3R6:PIK3R5:CALM3:ADCY3:PLCB1:GNAS:RAF1:GNAI2:ADCY2:MEF2C:CDKN1A:ADCY1:EGFR:PIK3CG:NOS3:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY
GO_bp	GO_RESPONSE_TO_KETONE	196	13	1.6062533328748468e-11	2.001010507903411e-09	ADCY6:FOS:CALM3:ADCY3:OXT:OXTR:CD38:ADCY2:CDKN1A:ADCY1:EGFR:ADCY8:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_KETONE
GO_bp	GO_RESPONSE_TO_PLATELET_AGGREGATION_INHIBITOR	13	6	2.1726784082058382e-11	2.6615310500521516e-09	ADCY6:ADCY3:ADCY2:ACTB:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_PLATELET_AGGREGATION_INHIBITOR
GO_bp	GO_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	550	19	2.4060811978680572e-11	2.899130623660692e-09	NPPA:PLA2G4A:PLCB3:GUCY1A2:ADCY6:ADCY4:PLCB2:ADCY9:ADCY7:PIK3R6:PIK3R5:ADCY3:PLCB1:ADCY2:ADCY1:PIK3CG:NOS3:ADCY8:NPR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS
GO_bp	GO_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	25	7	2.7180278953202386e-11	3.2221782307425413e-09	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2:MEF2C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY
GO_bp	GO_RESPONSE_TO_HORMONE	961	24	3.5303150636444815e-11	4.118700907585228e-09	NPPA:JUN:ADCY6:ADCY4:FOS:ADCY9:EEF2K:ADCY7:CALM3:ADCY3:OXT:PLCB1:OXTR:GNAI2:CD38:ADCY2:MEF2C:CDKN1A:ADCY1:EGFR:NOS3:ADCY8:PRKACG:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_HORMONE
GO_bp	GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	213	13	4.5714489464811336e-11	5.250023399474427e-09	JUN:NFATC4:FOS:RYR3:EEF2K:MAPK3:ADCY7:RYR1:TRPM2:MEF2C:ADCY1:EGFR:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE
GO_bp	GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	317	15	4.93054072809306e-11	5.575303746382152e-09	NPPA:RGS2:CACNB3:CACNG3:CACNG5:CACNG4:CACNG1:KCNJ2:CALM3:CACNG7:CACNG8:CACNG2:MEF2C:CACNA2D1:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT
GO_bp	GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	69	9	5.694409765945347e-11	6.341501784802773e-09	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2:OXTR:MEF2C:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC
GO_bp	GO_WATER_HOMEOSTASIS	70	9	6.508004482486401e-11	7.1393780516828435e-09	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:ADCY2:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_WATER_HOMEOSTASIS
GO_bp	GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC	135	11	6.997284525300556e-11	7.563241361905748e-09	PLA2G4A:ADCY6:PLA2G4F:ADCY7:MAPK7:ADCY3:TRPM2:ADCY2:MEF2C:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC
GO_bp	GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	532	18	1.2096480481185006e-10	1.2885381382131855e-08	CACNA1S:ADCY6:NFATC4:RYR3:PLA2G4F:EEF2K:MAPK3:RYR1:ADCY3:TRPM2:ADCY2:MEF2C:ACTB:ADCY1:EGFR:PIK3CG:ADCY8:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND
GO_bp	GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	345	15	1.6135887034792362e-10	1.694268138653198e-08	PLCB3:CACNB3:RYR3:PLCB2:RYR1:CALM3:OXT:PLCB1:TRPM2:OXTR:CD38:ITPR3:CACNA2D1:PIK3CG:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GO_bp	GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1338	27	2.0236242234255113e-10	2.09487859748979e-08	JUN:CACNA1S:ADCY6:ADCY4:FOS:RYR3:ADCY9:EEF2K:MAPK3:ADCY7:MAPK7:RYR1:ADCY3:PLCB1:TRPM2:OXTR:GNAI2:ADCY2:MEF2C:ACTB:ADCY1:EGFR:CACNA2D1:PIK3CG:ADCY8:PRKACG:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS
GO_bp	GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	195	12	2.433100643178265e-10	2.4837902399111458e-08	NPPA:GUCY1A2:ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:ADCY2:ADCY1:NOS3:ADCY8:NPR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
GO_bp	GO_PLATELET_ACTIVATION	152	11	2.525564433692036e-10	2.542862820224173e-08	MAPK3:PIK3R6:PIK3R5:ACTG1:PRKCG:GNAS:RAF1:ITPR3:ACTB:PIK3CG:NOS3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PLATELET_ACTIVATION
GO_bp	GO_IMPORT_ACROSS_PLASMA_MEMBRANE	114	10	2.582356131096871e-10	2.56490777885973e-08	KCNJ9:RGS2:KCNJ5:KCNJ12:KCNJ2:KCNJ14:KCNJ3:TRPM2:KCNJ4:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_IMPORT_ACROSS_PLASMA_MEMBRANE
GO_bp	GO_CELLULAR_RESPONSE_TO_CALCIUM_ION	82	9	2.79271026178513e-10	2.7368560565494274e-08	JUN:FOS:RYR3:EEF2K:RYR1:TRPM2:MEF2C:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_CALCIUM_ION
GO_bp	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	247	13	2.879808966038557e-10	2.7850784079451836e-08	GNAI3:RGS2:ADCY6:ADCY4:ADCY9:ADCY7:GNAO1:ADCY3:GNAS:GNAI2:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER
GO_bp	GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	83	9	3.119630001695763e-10	2.9778286379823194e-08	KCNJ9:KCNJ5:KCNJ12:KCNJ2:KCNJ14:KCNJ3:TRPM2:KCNJ4:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
GO_bp	GO_RESPONSE_TO_ANTIBIOTIC	310	14	4.230365775205533e-10	3.9863062112513674e-08	JUN:PLA2G4A:RGS2:ADCY6:PLA2G4F:ADCY7:GNAO1:MAPK7:ADCY3:TRPM2:ADCY2:MEF2C:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_ANTIBIOTIC
GO_bp	GO_RESPONSE_TO_ABIOTIC_STIMULUS	1192	25	5.080499940631757e-10	4.7267942485624574e-08	NPPA:JUN:PPP1CA:CACNA2D4:CACNB3:NFATC4:FOS:EEF2K:MAPK3:KCNJ2:ACTG1:RYR1:KCNJ3:OXT:TRPM2:OXTR:RAF1:MYLK:CD38:CDKN1A:CAMK2B:EGFR:NOS3:ELK1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_ABIOTIC_STIMULUS
GO_bp	GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY	164	11	5.704531636330568e-10	5.24103844087871e-08	NPPA:CACNB3:CACNG3:CACNG5:CACNG4:CALM3:CACNG7:CACNG8:CACNG2:MEF2C:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY
GO_bp	GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	21	6	6.65363510292127e-10	6.025842468066022e-08	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE
GO_bp	GO_CALCIUM_MEDIATED_SIGNALING	213	12	6.722708603828759e-10	6.025842468066022e-08	CALML5:CALML3:NFATC4:PLA2G4B:NFATC3:MAPK7:NFATC1:CALM3:NFATC2:RCAN1:TRPM2:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CALCIUM_MEDIATED_SIGNALING
GO_bp	GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	92	9	7.948522740018834e-10	7.038752064956437e-08	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2:OXTR:MEF2C:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC
GO_bp	GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	133	10	1.1849937979930857e-09	1.0368695732439501e-07	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:GNAS:GNAI2:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GO_bp	GO_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	23	6	1.2278873672190563e-09	1.061761429301184e-07	PLA2G4A:PLA2G4B:PLA2G4E:PLA2G4D:PLA2G4F:PLA2G4C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS
GO_bp	GO_RESPONSE_TO_FORSKOLIN	11	5	1.2442388469527544e-09	1.0633901773375284e-07	ADCY6:ADCY3:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_FORSKOLIN
GO_bp	GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	229	12	1.5367363644016982e-09	1.2982772733738485e-07	NPPA:RGS2:PPP1R12B:KCNJ2:CALM3:PRKAG3:OXT:MYLK2:OXTR:CAMK2B:PIK3CG:NOS3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS
GO_bp	GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	182	11	1.7257066614164453e-09	1.4413572683421445e-07	NPPA:GUCY1A2:ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:ADCY2:ADCY1:ADCY8:NPR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS
GO_bp	GO_COGNITION	291	13	2.133995651658414e-09	1.7452060933167715e-07	JUN:NFATC4:FOS:PRKCG:ADCY3:OXT:PLCB1:OXTR:MEF2C:ITPR3:ADCY1:EGFR:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_COGNITION
GO_bp	GO_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	25	6	2.1369870530409446e-09	1.7452060933167715e-07	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION
GO_bp	GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	562	17	2.306446615272718e-09	1.8628991892587337e-07	ADCY6:ADCY4:ADCY9:MAPK3:ADCY7:PIK3R6:PIK3R5:CALM3:ADCY3:RAF1:ADCY2:CDKN1A:ADCY1:EGFR:PIK3CG:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY
GO_bp	GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	45	7	2.366378985581866e-09	1.8905310373942082e-07	KCNJ9:KCNJ5:KCNJ12:KCNJ2:KCNJ14:KCNJ3:KCNJ4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
GO_bp	GO_METAL_ION_HOMEOSTASIS	643	18	2.4929941600344786e-09	1.9702695780917651e-07	PLCB3:CACNB3:RYR3:PLCB2:KCNJ2:RYR1:CALM3:OXT:PLCB1:TRPM2:OXTR:GNAI2:CD38:ITPR3:EGFR:CACNA2D1:PIK3CG:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_METAL_ION_HOMEOSTASIS
GO_bp	GO_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING	26	6	2.766970029506769e-09	2.1635350762632715e-07	PLA2G4A:PLA2G4B:PLA2G4E:PLA2G4D:PLA2G4F:PLA2G4C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING
GO_bp	GO_RESPONSE_TO_ALKALOID	106	9	2.8379515323713735e-09	2.1956782908346942e-07	CACNA1S:RYR3:GNAO1:CACNG4:RYR1:PRKCG:OXT:OXTR:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_ALKALOID
GO_bp	GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	497	16	2.9794582221547984e-09	2.2811477013372674e-07	PLCB3:CACNB3:RYR3:PLCB2:RYR1:CALM3:OXT:PLCB1:TRPM2:OXTR:CD38:ITPR3:EGFR:CACNA2D1:PIK3CG:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS
GO_bp	GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING	27	6	3.5433022980387774e-09	2.6848733907819604e-07	PLA2G4A:PLA2G4B:PLA2G4E:PLA2G4D:PLA2G4F:PLA2G4C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING
GO_bp	GO_REGULATION_OF_KINASE_ACTIVITY	840	20	4.589594586146515e-09	3.442195939609886e-07	RGS2:ADCY6:ADCY4:ADCY9:MAPK3:ADCY7:PIK3R6:PIK3R5:CALM3:ADCY3:PRKAG3:RAF1:ADCY2:CDKN1A:ACTB:ADCY1:EGFR:PIK3CG:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_KINASE_ACTIVITY
GO_bp	GO_CIRCULATORY_SYSTEM_DEVELOPMENT	1027	22	4.729688310132948e-09	3.5114352605532495e-07	NPPA:JUN:RGS2:NFATC4:MAPK3:MYLK3:NFATC3:PIK3R6:MAPK7:NFATC1:RYR1:OXT:MYLK2:NFATC2:OXTR:RAF1:MYLK:MEF2C:CDKN1A:EGFR:PIK3CG:NOS3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CIRCULATORY_SYSTEM_DEVELOPMENT
GO_bp	GO_REGULATION_OF_TRANSPORTER_ACTIVITY	258	12	5.9085483444448545e-09	4.342783033166968e-07	NPPA:CACNB3:CACNG3:CACNG5:CACNG4:CALM3:CACNG7:CACNG8:CACNG2:MEF2C:ACTB:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_TRANSPORTER_ACTIVITY
GO_bp	GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	680	18	5.977650536914693e-09	4.350072420428019e-07	JUN:ADCY6:ADCY4:FOS:ADCY9:EEF2K:ADCY7:ADCY3:PLCB1:OXTR:GNAI2:ADCY2:MEF2C:ADCY1:EGFR:ADCY8:PRKACG:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS
GO_bp	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	383	14	6.450647950509178e-09	4.6482610231610254e-07	JUN:CACNB3:FOS:MAPK3:NFATC3:ACTG1:NFATC1:NFATC2:RAF1:CD38:MEF2C:ACTB:PRKACG:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GO_bp	GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1048	22	6.841639742141424e-09	4.882140981042667e-07	JUN:ADCY6:PPP1R12A:ADCY4:ADCY9:MAPK3:ADCY7:PIK3R6:PIK3R5:CALM3:ADCY3:PLCB1:RAF1:GNAI2:ADCY2:MEF2C:CDKN1A:ADCY1:EGFR:PIK3CG:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
GO_bp	GO_MUSCLE_STRUCTURE_DEVELOPMENT	608	17	7.460326590405785e-09	5.272442349950243e-07	NPPA:RGS2:MYL6B:MYL6:NFATC4:FOS:MYLK3:NFATC3:ACTG1:NFATC1:RYR1:PLCB1:MYLK2:NFATC2:CACNA2D2:MYLK:MEF2C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MUSCLE_STRUCTURE_DEVELOPMENT
GO_bp	GO_NERVOUS_SYSTEM_PROCESS	1365	25	8.111219789314937e-09	5.677853852520456e-07	JUN:CACNA2D4:CACNB3:NFATC4:FOS:PLCB2:CACNG3:MAPK3:CACNG5:CACNG4:PRKCG:CACNG7:CACNG8:ADCY3:OXT:PLCB1:CACNG2:OXTR:MEF2C:ITPR3:ADCY1:EGFR:NOS3:ADCY8:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NERVOUS_SYSTEM_PROCESS
GO_bp	GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	54	7	8.904871892733987e-09	6.174604567131586e-07	NFATC4:NFATC3:MAPK7:NFATC1:NFATC2:RCAN1:ITPR3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING
GO_bp	GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT	166	10	1.0196125148161965e-08	7.003880358784153e-07	PLCB3:CACNB3:RYR3:PLCB2:RYR1:CALM3:PLCB1:TRPM2:ITPR3:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT
GO_bp	GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	272	12	1.0668428008724731e-08	7.260457950382109e-07	NPPA:GUCY1A2:ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:ADCY2:ADCY1:NOS3:ADCY8:NPR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS
GO_bp	GO_ION_HOMEOSTASIS	796	19	1.1408693153896779e-08	7.693017860655167e-07	PLCB3:CACNB3:RYR3:PLCB2:MAPK3:KCNJ2:RYR1:CALM3:OXT:PLCB1:TRPM2:OXTR:GNAI2:CD38:ITPR3:EGFR:CACNA2D1:PIK3CG:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ION_HOMEOSTASIS
GO_bp	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	275	12	1.2054898646459843e-08	8.054864095589077e-07	RGS2:CACNA1S:RYR3:GNAO1:CACNG4:RYR1:CALM3:PRKCG:OXT:OXTR:EGFR:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_XENOBIOTIC_STIMULUS
GO_bp	GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1620	27	1.3045617281598779e-08	8.638314145923515e-07	JUN:RGS2:ADCY6:PPP1R12A:ADCY4:ADCY9:EEF2K:MAPK3:ADCY7:PIK3R6:PIK3R5:CALM3:ADCY3:PRKAG3:PLCB1:RCAN1:RAF1:GNAI2:ADCY2:MEF2C:CDKN1A:ACTB:ADCY1:EGFR:PIK3CG:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
GO_bp	GO_RESPONSE_TO_AMMONIUM_ION	127	9	1.4059977829268285e-08	9.226860450457312e-07	MAPK3:GNAO1:CACNG4:PRKCG:OXT:PLCB1:OXTR:GNAI2:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_AMMONIUM_ION
GO_bp	GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	636	17	1.449751376031532e-08	9.429798773302442e-07	ADCY6:ADCY4:ADCY9:MAPK3:ADCY7:PIK3R6:PIK3R5:CALM3:ADCY3:RAF1:ADCY2:CDKN1A:ADCY1:EGFR:PIK3CG:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY
GO_bp	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1302	24	1.5384217971809642e-08	9.918772113403586e-07	NPPA:GNAI3:RGS2:PLCB3:ADCY6:ADCY4:PLCB2:ADCY9:ADCY7:GNAO1:PIK3R6:PIK3R5:CALM3:ADCY3:OXT:PLCB1:GNAS:OXTR:GNAI2:ADCY2:ITPR3:ADCY1:PIK3CG:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GO_bp	GO_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING	17	5	1.627585933317028e-08	1.04023970520697e-06	PLA2G4A:PLA2G4E:PLA2G4D:PLA2G4F:PLA2G4C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING
GO_bp	GO_RESPONSE_TO_PEPTIDE	489	15	1.8612199594707122e-08	1.1749247984347258e-06	NPPA:ADCY6:ADCY4:ADCY9:EEF2K:ADCY7:ADCY3:OXT:OXTR:GNAI2:ADCY2:ADCY1:CACNA2D1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_PEPTIDE
GO_bp	GO_RESPONSE_TO_PEPTIDE_HORMONE	417	14	1.8874974965170916e-08	1.1749247984347258e-06	NPPA:ADCY6:ADCY4:ADCY9:EEF2K:ADCY7:ADCY3:OXT:OXTR:GNAI2:ADCY2:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_PEPTIDE_HORMONE
GO_bp	GO_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	60	7	1.8953335412293574e-08	1.1749247984347258e-06	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2:MEF2C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
